Shipping ID,Carrier Code,Carrier Name
9739,3,ArcBest
9740,3,ArcBest
9741,3,ArcBest
9742,3,ArcBest
9743,4,UPS
9744,2,FedEX
9745,1,DHL
9746,3,ArcBest
9747,4,UPS
9748,4,UPS
9749,4,UPS
9750,3,ArcBest
9751,3,ArcBest
9752,1,DHL
9753,2,FedEX
9754,3,ArcBest
9755,1,DHL
9756,3,ArcBest
9757,2,FedEX
9758,1,DHL
9759,2,FedEX
9760,3,ArcBest
9761,3,ArcBest
9762,3,ArcBest
9763,3,ArcBest
9764,2,FedEX
9765,3,ArcBest
9766,3,ArcBest
9767,2,FedEX
9768,1,DHL
9769,3,ArcBest
9770,1,DHL
9771,4,UPS
9772,4,UPS
9773,3,ArcBest
9774,3,ArcBest
9775,2,FedEX
9776,2,FedEX
9777,4,UPS
9778,4,UPS
9779,4,UPS
9780,2,FedEX
9781,3,ArcBest
9782,3,ArcBest
9783,2,FedEX
9784,3,ArcBest
9785,1,DHL
9786,3,ArcBest
9787,1,DHL
9788,1,DHL
9789,1,DHL
9790,4,UPS
9791,3,ArcBest
9792,3,ArcBest
9793,3,ArcBest
9794,1,DHL
9795,4,UPS
9796,3,ArcBest
9797,1,DHL
9798,3,ArcBest
9799,2,FedEX
9800,1,DHL
9801,3,ArcBest
9802,3,ArcBest
9803,3,ArcBest
9804,4,UPS
9805,3,ArcBest
9806,1,DHL
9807,3,ArcBest
9808,4,UPS
9809,2,FedEX
9810,2,FedEX
9811,1,DHL
9812,1,DHL
9813,3,ArcBest
9814,2,FedEX
9815,4,UPS
9816,2,FedEX
9817,1,DHL
9818,3,ArcBest
9819,4,UPS
9820,4,UPS
9821,4,UPS
9822,2,FedEX
9823,3,ArcBest
9824,1,DHL
9825,4,UPS
9826,1,DHL
9827,2,FedEX
9828,2,FedEX
9829,1,DHL
9830,4,UPS
9831,1,DHL
9832,4,UPS
9833,3,ArcBest
9834,4,UPS
9835,3,ArcBest
9836,3,ArcBest
9837,3,ArcBest
9838,3,ArcBest
9839,3,ArcBest
9840,3,ArcBest
9841,3,ArcBest
9842,4,UPS
9843,1,DHL
9844,2,FedEX
9845,3,ArcBest
9846,3,ArcBest
9847,4,UPS
9848,4,UPS
9849,1,DHL
9850,3,ArcBest
9851,1,DHL
9852,3,ArcBest
9853,2,FedEX
9854,1,DHL
9855,2,FedEX
9856,3,ArcBest
9857,3,ArcBest
9858,4,UPS
9859,3,ArcBest
9860,2,FedEX
9861,3,ArcBest
9862,3,ArcBest
9863,1,DHL
9864,3,ArcBest
9865,3,ArcBest
9866,1,DHL
9867,3,ArcBest
9868,3,ArcBest
9869,2,FedEX
9870,2,FedEX
9871,3,ArcBest
9872,3,ArcBest
9873,3,ArcBest
9874,4,UPS
9875,4,UPS
9876,1,DHL
9877,2,FedEX
9878,4,UPS
9879,4,UPS
9880,2,FedEX
9881,3,ArcBest
9882,3,ArcBest
9883,3,ArcBest
9884,1,DHL
9885,1,DHL
9886,3,ArcBest
9887,2,FedEX
9888,2,FedEX
9889,3,ArcBest
9890,3,ArcBest
9891,1,DHL
9892,3,ArcBest
9893,4,UPS
9894,1,DHL
9895,4,UPS
9896,3,ArcBest
9897,3,ArcBest
9898,2,FedEX
9899,1,DHL
9900,1,DHL
9901,4,UPS
9902,1,DHL
9903,3,ArcBest
9904,3,ArcBest
9905,3,ArcBest
9906,3,ArcBest
9907,3,ArcBest
9908,1,DHL
9909,2,FedEX
9910,3,ArcBest
9911,1,DHL
9912,3,ArcBest
9913,4,UPS
9914,3,ArcBest
9915,3,ArcBest
9916,4,UPS
9917,1,DHL
9918,4,UPS
9919,1,DHL
9920,3,ArcBest
9921,2,FedEX
9922,1,DHL
9923,1,DHL
9924,3,ArcBest
9925,2,FedEX
9926,1,DHL
9927,3,ArcBest
9928,1,DHL
9929,1,DHL
9930,3,ArcBest
9931,4,UPS
9932,4,UPS
9933,2,FedEX
9934,1,DHL
9935,1,DHL
9936,4,UPS
9937,3,ArcBest
9938,2,FedEX
9939,2,FedEX
9940,3,ArcBest
9941,3,ArcBest
9942,4,UPS
9943,3,ArcBest
9944,3,ArcBest
9945,2,FedEX
9946,3,ArcBest
9947,1,DHL
9948,2,FedEX
9949,3,ArcBest
9950,2,FedEX
9951,4,UPS
9952,2,FedEX
9953,3,ArcBest
9954,2,FedEX
9955,3,ArcBest
9956,3,ArcBest
9957,1,DHL
9958,1,DHL
9959,1,DHL
9960,1,DHL
9961,4,UPS
9962,4,UPS
9963,3,ArcBest
9964,2,FedEX
9965,4,UPS
9966,3,ArcBest
9967,1,DHL
9968,3,ArcBest
9969,4,UPS
9970,1,DHL
9971,4,UPS
9972,3,ArcBest
9973,2,FedEX
9974,4,UPS
9975,3,ArcBest
9976,1,DHL
9977,1,DHL
9978,3,ArcBest
9979,2,FedEX
9980,3,ArcBest
9981,2,FedEX
9982,3,ArcBest
9983,4,UPS
9984,2,FedEX
9985,3,ArcBest
9986,3,ArcBest
9987,1,DHL
9988,4,UPS
9989,3,ArcBest
9990,4,UPS
9991,3,ArcBest
9992,4,UPS
9993,3,ArcBest
9994,3,ArcBest
9995,1,DHL
9996,1,DHL
9997,3,ArcBest
9998,2,FedEX
9999,3,ArcBest
10000,2,FedEX
10001,2,FedEX
10002,1,DHL
10003,2,FedEX
10004,3,ArcBest
10005,3,ArcBest
10006,3,ArcBest
10007,3,ArcBest
10008,3,ArcBest
10009,1,DHL
10010,2,FedEX
10011,1,DHL
10012,3,ArcBest
10013,3,ArcBest
10014,1,DHL
10015,3,ArcBest
10016,2,FedEX
10017,2,FedEX
10018,1,DHL
10019,2,FedEX
10020,2,FedEX
10021,2,FedEX
10022,1,DHL
10023,3,ArcBest
10024,1,DHL
10025,3,ArcBest
10026,3,ArcBest
10027,2,FedEX
10028,3,ArcBest
10029,3,ArcBest
10030,3,ArcBest
10031,1,DHL
10032,3,ArcBest
10033,3,ArcBest
10034,1,DHL
10035,3,ArcBest
10036,1,DHL
10037,3,ArcBest
10038,3,ArcBest
10039,1,DHL
10040,4,UPS
10041,4,UPS
10042,3,ArcBest
10043,2,FedEX
10044,3,ArcBest
10045,2,FedEX
10046,3,ArcBest
10047,1,DHL
10048,4,UPS
10049,3,ArcBest
10050,4,UPS
10051,1,DHL
10052,1,DHL
10053,3,ArcBest
10054,1,DHL
10055,2,FedEX
10056,2,FedEX
10057,4,UPS
10058,3,ArcBest
10059,1,DHL
10060,1,DHL
10061,3,ArcBest
10062,1,DHL
10063,1,DHL
10064,3,ArcBest
10065,4,UPS
10066,3,ArcBest
10067,3,ArcBest
10068,3,ArcBest
10069,1,DHL
10070,1,DHL
10071,4,UPS
10072,1,DHL
10073,3,ArcBest
10074,3,ArcBest
10075,4,UPS
10076,1,DHL
10077,3,ArcBest
10078,3,ArcBest
10079,3,ArcBest
10080,1,DHL
10081,3,ArcBest
10082,3,ArcBest
10083,1,DHL
10084,3,ArcBest
10085,3,ArcBest
10086,3,ArcBest
10087,4,UPS
10088,1,DHL
10089,3,ArcBest
10090,4,UPS
10091,1,DHL
10092,1,DHL
10093,1,DHL
10094,3,ArcBest
10095,3,ArcBest
10096,2,FedEX
10097,2,FedEX
10098,1,DHL
10099,2,FedEX
10100,2,FedEX
10101,3,ArcBest
10102,3,ArcBest
10103,1,DHL
10104,2,FedEX
10105,2,FedEX
10106,1,DHL
10107,3,ArcBest
10108,3,ArcBest
10109,2,FedEX
10110,3,ArcBest
10111,2,FedEX
10112,2,FedEX
10113,2,FedEX
10114,2,FedEX
10115,3,ArcBest
10116,4,UPS
10117,1,DHL
10118,2,FedEX
10119,3,ArcBest
10120,1,DHL
10121,1,DHL
10122,3,ArcBest
10123,4,UPS
10124,1,DHL
10125,4,UPS
10126,2,FedEX
10127,2,FedEX
10128,2,FedEX
10129,1,DHL
10130,4,UPS
10131,1,DHL
10132,4,UPS
10133,2,FedEX
10134,1,DHL
10135,3,ArcBest
10136,2,FedEX
10137,2,FedEX
10138,3,ArcBest
10139,3,ArcBest
10140,2,FedEX
10141,2,FedEX
10142,3,ArcBest
10143,2,FedEX
10144,3,ArcBest
10145,1,DHL
10146,3,ArcBest
10147,3,ArcBest
10148,2,FedEX
10149,3,ArcBest
10150,3,ArcBest
10151,2,FedEX
10152,3,ArcBest
10153,2,FedEX
10154,2,FedEX
10155,4,UPS
10156,4,UPS
10157,4,UPS
10158,4,UPS
10159,3,ArcBest
10160,1,DHL
10161,4,UPS
10162,4,UPS
10163,3,ArcBest
10164,1,DHL
10165,4,UPS
10166,4,UPS
10167,2,FedEX
10168,3,ArcBest
10169,4,UPS
10170,3,ArcBest
10171,3,ArcBest
10172,3,ArcBest
10173,2,FedEX
10174,3,ArcBest
10175,1,DHL
10176,2,FedEX
10177,3,ArcBest
10178,3,ArcBest
10179,3,ArcBest
10180,4,UPS
10181,3,ArcBest
10182,4,UPS
10183,4,UPS
10184,1,DHL
10185,1,DHL
10186,1,DHL
10187,2,FedEX
10188,1,DHL
10189,1,DHL
10190,1,DHL
10191,2,FedEX
10192,3,ArcBest
10193,2,FedEX
10194,4,UPS
10195,3,ArcBest
10196,3,ArcBest
10197,2,FedEX
10198,2,FedEX
10199,3,ArcBest
10200,3,ArcBest
10201,2,FedEX
10202,4,UPS
10203,1,DHL
10204,3,ArcBest
10205,3,ArcBest
10206,1,DHL
10207,3,ArcBest
10208,1,DHL
10209,3,ArcBest
10210,4,UPS
10211,1,DHL
10212,3,ArcBest
10213,3,ArcBest
10214,1,DHL
10215,2,FedEX
10216,4,UPS
10217,2,FedEX
10218,3,ArcBest
10219,4,UPS
10220,3,ArcBest
10221,1,DHL
10222,3,ArcBest
10223,3,ArcBest
10224,3,ArcBest
10225,3,ArcBest
10226,3,ArcBest
10227,1,DHL
10228,3,ArcBest
10229,3,ArcBest
10230,1,DHL
10231,3,ArcBest
10232,4,UPS
10233,2,FedEX
10234,2,FedEX
10235,4,UPS
10236,4,UPS
10237,2,FedEX
10238,2,FedEX
10239,1,DHL
10240,1,DHL
10241,2,FedEX
10242,2,FedEX
10243,3,ArcBest
10244,3,ArcBest
10245,1,DHL
10246,1,DHL
10247,3,ArcBest
10248,1,DHL
10249,3,ArcBest
10250,2,FedEX
10251,3,ArcBest
10252,3,ArcBest
10253,3,ArcBest
10254,4,UPS
10255,4,UPS
10256,4,UPS
10257,2,FedEX
10258,3,ArcBest
10259,1,DHL
10260,3,ArcBest
10261,1,DHL
10262,4,UPS
10263,3,ArcBest
10264,3,ArcBest
10265,3,ArcBest
10266,3,ArcBest
10267,3,ArcBest
10268,3,ArcBest
10269,2,FedEX
10270,4,UPS
10271,4,UPS
10272,2,FedEX
10273,2,FedEX
10274,1,DHL
10275,3,ArcBest
10276,2,FedEX
10277,4,UPS
10278,1,DHL
10279,1,DHL
10280,1,DHL
10281,3,ArcBest
10282,3,ArcBest
10283,3,ArcBest
10284,2,FedEX
10285,3,ArcBest
10286,2,FedEX
10287,1,DHL
10288,1,DHL
10289,2,FedEX
10290,3,ArcBest
10291,3,ArcBest
10292,3,ArcBest
10293,2,FedEX
10294,2,FedEX
10295,3,ArcBest
10296,2,FedEX
10297,4,UPS
10298,4,UPS
10299,2,FedEX
10300,3,ArcBest
10301,3,ArcBest
10302,3,ArcBest
10303,2,FedEX
10304,1,DHL
10305,2,FedEX
10306,3,ArcBest
10307,3,ArcBest
10308,3,ArcBest
10309,3,ArcBest
10310,2,FedEX
10311,1,DHL
10312,3,ArcBest
10313,3,ArcBest
10314,1,DHL
10315,4,UPS
10316,3,ArcBest
10317,3,ArcBest
10318,1,DHL
10319,2,FedEX
10320,2,FedEX
10321,1,DHL
10322,2,FedEX
10323,1,DHL
10324,3,ArcBest
10325,1,DHL
10326,1,DHL
10327,4,UPS
10328,3,ArcBest
10329,2,FedEX
10330,3,ArcBest
10331,4,UPS
10332,3,ArcBest
10333,3,ArcBest
10334,2,FedEX
10335,4,UPS
10336,4,UPS
10337,2,FedEX
10338,2,FedEX
10339,1,DHL
10340,3,ArcBest
10341,3,ArcBest
10342,3,ArcBest
10343,3,ArcBest
10344,3,ArcBest
10345,3,ArcBest
10346,2,FedEX
10347,2,FedEX
10348,3,ArcBest
10349,3,ArcBest
10350,3,ArcBest
10351,1,DHL
10352,4,UPS
10353,4,UPS
10354,2,FedEX
10355,4,UPS
10356,1,DHL
10357,3,ArcBest
10358,3,ArcBest
10359,1,DHL
10360,3,ArcBest
10361,2,FedEX
10362,1,DHL
10363,4,UPS
10364,1,DHL
10365,3,ArcBest
10366,3,ArcBest
10367,4,UPS
10368,3,ArcBest
10369,3,ArcBest
10370,4,UPS
10371,3,ArcBest
10372,4,UPS
10373,4,UPS
10374,3,ArcBest
10375,2,FedEX
10376,2,FedEX
10377,2,FedEX
10378,4,UPS
10379,4,UPS
10380,4,UPS
10381,2,FedEX
10382,3,ArcBest
10383,3,ArcBest
10384,3,ArcBest
10385,2,FedEX
10386,4,UPS
10387,3,ArcBest
10388,1,DHL
10389,1,DHL
10390,3,ArcBest
10391,1,DHL
10392,1,DHL
10393,4,UPS
10394,2,FedEX
10395,1,DHL
10396,3,ArcBest
10397,3,ArcBest
10398,3,ArcBest
10399,3,ArcBest
10400,1,DHL
10401,2,FedEX
10402,4,UPS
10403,4,UPS
10404,3,ArcBest
10405,3,ArcBest
10406,3,ArcBest
10407,3,ArcBest
10408,3,ArcBest
10409,3,ArcBest
10410,3,ArcBest
10411,2,FedEX
10412,1,DHL
10413,3,ArcBest
10414,3,ArcBest
10415,4,UPS
10416,4,UPS
10417,2,FedEX
10418,2,FedEX
10419,1,DHL
10420,2,FedEX
10421,3,ArcBest
10422,4,UPS
10423,2,FedEX
10424,1,DHL
10425,4,UPS
10426,1,DHL
10427,4,UPS
10428,3,ArcBest
10429,1,DHL
10430,3,ArcBest
10431,4,UPS
10432,3,ArcBest
10433,4,UPS
10434,3,ArcBest
10435,2,FedEX
10436,3,ArcBest
10437,1,DHL
10438,3,ArcBest
10439,4,UPS
10440,1,DHL
10441,4,UPS
10442,4,UPS
10443,3,ArcBest
10444,4,UPS
10445,3,ArcBest
10446,1,DHL
10447,1,DHL
10448,3,ArcBest
10449,1,DHL
10450,2,FedEX
10451,4,UPS
10452,3,ArcBest
10453,2,FedEX
10454,1,DHL
10455,2,FedEX
10456,1,DHL
10457,3,ArcBest
10458,3,ArcBest
10459,1,DHL
10460,4,UPS
10461,1,DHL
10462,3,ArcBest
10463,3,ArcBest
10464,4,UPS
10465,3,ArcBest
10466,3,ArcBest
10467,2,FedEX
10468,1,DHL
10469,1,DHL
10470,2,FedEX
10471,2,FedEX
10472,3,ArcBest
10473,3,ArcBest
10474,3,ArcBest
10475,3,ArcBest
10476,4,UPS
10477,1,DHL
10478,2,FedEX
10479,1,DHL
10480,3,ArcBest
10481,4,UPS
10482,3,ArcBest
10483,3,ArcBest
10484,1,DHL
10485,1,DHL
10486,3,ArcBest
10487,4,UPS
10488,4,UPS
10489,4,UPS
10490,2,FedEX
10491,4,UPS
10492,4,UPS
10493,2,FedEX
10494,1,DHL
10495,2,FedEX
10496,3,ArcBest
10497,4,UPS
10498,3,ArcBest
10499,1,DHL
10500,4,UPS
10501,4,UPS
10502,2,FedEX
10503,2,FedEX
10504,4,UPS
10505,3,ArcBest
10506,4,UPS
10507,4,UPS
10508,4,UPS
10509,1,DHL
10510,4,UPS
10511,3,ArcBest
10512,3,ArcBest
10513,4,UPS
10514,1,DHL
10515,1,DHL
10516,1,DHL
10517,3,ArcBest
10518,1,DHL
10519,3,ArcBest
10520,3,ArcBest
10521,3,ArcBest
10522,3,ArcBest
10523,2,FedEX
10524,3,ArcBest
10525,3,ArcBest
10526,3,ArcBest
10527,3,ArcBest
10528,1,DHL
10529,3,ArcBest
10530,1,DHL
10531,4,UPS
10532,4,UPS
10533,2,FedEX
10534,3,ArcBest
10535,3,ArcBest
10536,3,ArcBest
10537,3,ArcBest
10538,4,UPS
10539,3,ArcBest
10540,2,FedEX
10541,3,ArcBest
10542,1,DHL
10543,3,ArcBest
10544,3,ArcBest
10545,3,ArcBest
10546,3,ArcBest
10547,4,UPS
10548,2,FedEX
10549,4,UPS
10550,3,ArcBest
10551,3,ArcBest
10552,2,FedEX
10553,3,ArcBest
10554,3,ArcBest
10555,3,ArcBest
10556,3,ArcBest
10557,1,DHL
10558,4,UPS
10559,4,UPS
10560,2,FedEX
10561,3,ArcBest
10562,2,FedEX
10563,1,DHL
10564,3,ArcBest
10565,2,FedEX
10566,3,ArcBest
10567,2,FedEX
10568,3,ArcBest
10569,4,UPS
10570,3,ArcBest
10571,2,FedEX
10572,3,ArcBest
10573,1,DHL
10574,2,FedEX
10575,3,ArcBest
10576,2,FedEX
10577,3,ArcBest
10578,3,ArcBest
10579,3,ArcBest
10580,1,DHL
10581,4,UPS
10582,3,ArcBest
10583,1,DHL
10584,2,FedEX
10585,3,ArcBest
10586,2,FedEX
10587,3,ArcBest
10588,3,ArcBest
10589,3,ArcBest
10590,4,UPS
10591,4,UPS
10592,1,DHL
10593,3,ArcBest
10594,4,UPS
10595,4,UPS
10596,3,ArcBest
10597,2,FedEX
10598,2,FedEX
10599,3,ArcBest
10600,4,UPS
10601,3,ArcBest
10602,2,FedEX
10603,4,UPS
10604,3,ArcBest
10605,2,FedEX
10606,4,UPS
10607,4,UPS
10608,3,ArcBest
10609,2,FedEX
10610,3,ArcBest
10611,2,FedEX
10612,3,ArcBest
10613,2,FedEX
10614,3,ArcBest
10615,3,ArcBest
10616,2,FedEX
10617,2,FedEX
10618,1,DHL
10619,4,UPS
10620,3,ArcBest
10621,1,DHL
10622,4,UPS
10623,2,FedEX
10624,3,ArcBest
10625,4,UPS
10626,1,DHL
10627,2,FedEX
10628,1,DHL
10629,2,FedEX
10630,3,ArcBest
10631,3,ArcBest
10632,4,UPS
10633,2,FedEX
10634,3,ArcBest
10635,2,FedEX
10636,1,DHL
10637,2,FedEX
10638,1,DHL
10639,4,UPS
10640,3,ArcBest
10641,4,UPS
10642,4,UPS
10643,4,UPS
10644,3,ArcBest
10645,4,UPS
10646,4,UPS
10647,4,UPS
10648,3,ArcBest
10649,2,FedEX
10650,3,ArcBest
10651,2,FedEX
10652,4,UPS
10653,3,ArcBest
10654,2,FedEX
10655,4,UPS
10656,3,ArcBest
10657,1,DHL
10658,3,ArcBest
10659,4,UPS
10660,1,DHL
10661,3,ArcBest
10662,4,UPS
10663,3,ArcBest
10664,3,ArcBest
10665,2,FedEX
10666,1,DHL
10667,1,DHL
10668,2,FedEX
10669,1,DHL
10670,3,ArcBest
10671,1,DHL
10672,3,ArcBest
10673,2,FedEX
10674,1,DHL
10675,2,FedEX
10676,4,UPS
10677,3,ArcBest
10678,1,DHL
10679,3,ArcBest
10680,4,UPS
10681,3,ArcBest
10682,3,ArcBest
10683,3,ArcBest
10684,3,ArcBest
10685,4,UPS
10686,4,UPS
10687,4,UPS
10688,1,DHL
10689,1,DHL
10690,3,ArcBest
10691,3,ArcBest
10692,3,ArcBest
10693,1,DHL
10694,3,ArcBest
10695,1,DHL
10696,1,DHL
10697,1,DHL
10698,2,FedEX
10699,3,ArcBest
10700,4,UPS
10701,2,FedEX
10702,4,UPS
10703,4,UPS
10704,2,FedEX
10705,1,DHL
10706,3,ArcBest
10707,3,ArcBest
10708,1,DHL
10709,2,FedEX
10710,3,ArcBest
10711,3,ArcBest
10712,2,FedEX
10713,3,ArcBest
10714,3,ArcBest
10715,3,ArcBest
10716,3,ArcBest
10717,3,ArcBest
10718,3,ArcBest
10719,3,ArcBest
10720,4,UPS
10721,2,FedEX
10722,3,ArcBest
10723,4,UPS
10724,1,DHL
10725,1,DHL
10726,2,FedEX
10727,4,UPS
10728,2,FedEX
10729,2,FedEX
10730,2,FedEX
10731,3,ArcBest
10732,1,DHL
10733,4,UPS
10734,3,ArcBest
10735,1,DHL
10736,2,FedEX
10737,1,DHL
10738,2,FedEX
10739,4,UPS
10740,1,DHL
10741,4,UPS
10742,3,ArcBest
10743,3,ArcBest
10744,2,FedEX
10745,3,ArcBest
10746,2,FedEX
10747,2,FedEX
10748,2,FedEX
10749,1,DHL
10750,4,UPS
10751,4,UPS
10752,2,FedEX
10753,2,FedEX
10754,2,FedEX
10755,1,DHL
10756,2,FedEX
10757,1,DHL
10758,3,ArcBest
10759,3,ArcBest
10760,2,FedEX
10761,3,ArcBest
10762,3,ArcBest
10763,3,ArcBest
10764,1,DHL
10765,4,UPS
10766,4,UPS
10767,2,FedEX
10768,1,DHL
10769,3,ArcBest
10770,4,UPS
10771,3,ArcBest
10772,3,ArcBest
10773,3,ArcBest
10774,1,DHL
10775,3,ArcBest
10776,2,FedEX
10777,1,DHL
10778,4,UPS
10779,3,ArcBest
10780,3,ArcBest
10781,2,FedEX
10782,3,ArcBest
10783,2,FedEX
10784,1,DHL
10785,3,ArcBest
10786,3,ArcBest
10787,1,DHL
10788,3,ArcBest
10789,2,FedEX
10790,2,FedEX
10791,2,FedEX
10792,2,FedEX
10793,3,ArcBest
10794,2,FedEX
10795,3,ArcBest
10796,1,DHL
10797,4,UPS
10798,1,DHL
10799,2,FedEX
10800,3,ArcBest
10801,4,UPS
10802,3,ArcBest
10803,2,FedEX
10804,3,ArcBest
10805,1,DHL
10806,4,UPS
10807,2,FedEX
10808,2,FedEX
10809,3,ArcBest
10810,3,ArcBest
10811,4,UPS
10812,1,DHL
10813,2,FedEX
10814,1,DHL
10815,4,UPS
10816,3,ArcBest
10817,4,UPS
10818,3,ArcBest
10819,3,ArcBest
10820,4,UPS
10821,1,DHL
10822,1,DHL
10823,3,ArcBest
10824,2,FedEX
10825,3,ArcBest
10826,3,ArcBest
10827,4,UPS
10828,3,ArcBest
10829,2,FedEX
10830,3,ArcBest
10831,3,ArcBest
10832,4,UPS
10833,1,DHL
10834,1,DHL
10835,3,ArcBest
10836,2,FedEX
10837,3,ArcBest
10838,1,DHL
10839,1,DHL
10840,2,FedEX
10841,1,DHL
10842,1,DHL
10843,3,ArcBest
10844,4,UPS
10845,3,ArcBest
10846,3,ArcBest
10847,2,FedEX
10848,1,DHL
10849,3,ArcBest
10850,1,DHL
10851,3,ArcBest
10852,1,DHL
10853,1,DHL
10854,3,ArcBest
10855,2,FedEX
10856,2,FedEX
10857,3,ArcBest
10858,4,UPS
10859,4,UPS
10860,1,DHL
10861,4,UPS
10862,3,ArcBest
10863,3,ArcBest
10864,1,DHL
10865,3,ArcBest
10866,3,ArcBest
10867,2,FedEX
10868,3,ArcBest
10869,1,DHL
10870,3,ArcBest
10871,2,FedEX
10872,3,ArcBest
10873,3,ArcBest
10874,1,DHL
10875,1,DHL
10876,3,ArcBest
10877,2,FedEX
10878,3,ArcBest
10879,4,UPS
10880,4,UPS
10881,1,DHL
10882,4,UPS
10883,4,UPS
10884,4,UPS
10885,4,UPS
10886,2,FedEX
10887,3,ArcBest
10888,2,FedEX
10889,2,FedEX
10890,3,ArcBest
10891,4,UPS
10892,1,DHL
10893,3,ArcBest
10894,3,ArcBest
10895,3,ArcBest
10896,1,DHL
10897,3,ArcBest
10898,3,ArcBest
10899,3,ArcBest
10900,3,ArcBest
10901,4,UPS
10902,2,FedEX
10903,3,ArcBest
10904,2,FedEX
10905,3,ArcBest
10906,2,FedEX
10907,4,UPS
10908,2,FedEX
10909,3,ArcBest
10910,2,FedEX
10911,1,DHL
10912,3,ArcBest
10913,1,DHL
10914,3,ArcBest
10915,2,FedEX
10916,3,ArcBest
10917,2,FedEX
10918,3,ArcBest
10919,3,ArcBest
10920,1,DHL
10921,1,DHL
10922,1,DHL
10923,2,FedEX
10924,3,ArcBest
10925,2,FedEX
10926,3,ArcBest
10927,3,ArcBest
10928,1,DHL
10929,3,ArcBest
10930,3,ArcBest
10931,4,UPS
10932,1,DHL
10933,4,UPS
10934,1,DHL
10935,3,ArcBest
10936,2,FedEX
10937,3,ArcBest
10938,3,ArcBest
10939,3,ArcBest
10940,3,ArcBest
10941,4,UPS
10942,1,DHL
10943,3,ArcBest
10944,4,UPS
10945,1,DHL
10946,4,UPS
10947,3,ArcBest
10948,3,ArcBest
10949,1,DHL
10950,3,ArcBest
10951,3,ArcBest
10952,2,FedEX
10953,2,FedEX
10954,4,UPS
10955,4,UPS
10956,3,ArcBest
10957,2,FedEX
10958,3,ArcBest
10959,3,ArcBest
10960,4,UPS
10961,1,DHL
10962,3,ArcBest
10963,2,FedEX
10964,2,FedEX
10965,1,DHL
10966,2,FedEX
10967,1,DHL
10968,3,ArcBest
10969,3,ArcBest
10970,3,ArcBest
10971,3,ArcBest
10972,2,FedEX
10973,3,ArcBest
10974,4,UPS
10975,4,UPS
10976,4,UPS
10977,3,ArcBest
10978,2,FedEX
10979,1,DHL
10980,3,ArcBest
10981,4,UPS
10982,3,ArcBest
10983,1,DHL
10984,1,DHL
10985,1,DHL
10986,3,ArcBest
10987,1,DHL
10988,1,DHL
10989,3,ArcBest
10990,4,UPS
10991,4,UPS
10992,3,ArcBest
10993,4,UPS
10994,1,DHL
10995,3,ArcBest
10996,1,DHL
10997,3,ArcBest
10998,2,FedEX
10999,3,ArcBest
11000,3,ArcBest
11001,3,ArcBest
11002,2,FedEX
11003,3,ArcBest
11004,2,FedEX
11005,4,UPS
11006,1,DHL
11007,4,UPS
11008,3,ArcBest
11009,4,UPS
11010,3,ArcBest
11011,3,ArcBest
11012,3,ArcBest
11013,4,UPS
11014,1,DHL
11015,4,UPS
11016,1,DHL
11017,3,ArcBest
11018,3,ArcBest
11019,3,ArcBest
11020,3,ArcBest
11021,1,DHL
11022,3,ArcBest
11023,1,DHL
11024,3,ArcBest
11025,4,UPS
11026,3,ArcBest
11027,3,ArcBest
11028,4,UPS
11029,3,ArcBest
11030,2,FedEX
11031,3,ArcBest
11032,3,ArcBest
11033,4,UPS
11034,3,ArcBest
11035,1,DHL
11036,3,ArcBest
11037,3,ArcBest
11038,3,ArcBest
11039,1,DHL
11040,2,FedEX
11041,1,DHL
11042,1,DHL
11043,2,FedEX
11044,1,DHL
11045,3,ArcBest
11046,3,ArcBest
11047,3,ArcBest
11048,3,ArcBest
11049,4,UPS
11050,3,ArcBest
11051,4,UPS
11052,3,ArcBest
11053,1,DHL
11054,2,FedEX
11055,1,DHL
11056,4,UPS
11057,3,ArcBest
11058,3,ArcBest
11059,3,ArcBest
11060,3,ArcBest
11061,4,UPS
11062,1,DHL
11063,1,DHL
11064,3,ArcBest
11065,4,UPS
11066,2,FedEX
11067,3,ArcBest
11068,1,DHL
11069,3,ArcBest
11070,4,UPS
11071,4,UPS
11072,1,DHL
11073,3,ArcBest
11074,2,FedEX
11075,1,DHL
11076,3,ArcBest
11077,3,ArcBest
11078,4,UPS
11079,4,UPS
11080,4,UPS
11081,4,UPS
11082,3,ArcBest
11083,4,UPS
11084,1,DHL
11085,3,ArcBest
11086,3,ArcBest
11087,4,UPS
11088,4,UPS
11089,2,FedEX
11090,2,FedEX
11091,3,ArcBest
11092,3,ArcBest
11093,2,FedEX
11094,2,FedEX
11095,3,ArcBest
11096,2,FedEX
11097,3,ArcBest
11098,1,DHL
11099,3,ArcBest
11100,1,DHL
11101,1,DHL
11102,3,ArcBest
11103,3,ArcBest
11104,2,FedEX
11105,2,FedEX
11106,3,ArcBest
11107,1,DHL
11108,4,UPS
11109,2,FedEX
11110,2,FedEX
11111,2,FedEX
11112,4,UPS
11113,4,UPS
11114,2,FedEX
11115,1,DHL
11116,3,ArcBest
11117,2,FedEX
11118,3,ArcBest
11119,4,UPS
11120,1,DHL
11121,1,DHL
11122,3,ArcBest
11123,4,UPS
11124,1,DHL
11125,4,UPS
11126,3,ArcBest
11127,3,ArcBest
11128,1,DHL
11129,2,FedEX
11130,3,ArcBest
11131,4,UPS
11132,4,UPS
11133,1,DHL
11134,3,ArcBest
11135,1,DHL
